p_id,name,price,colour,brand,ratingcount,avg_rating,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
18652574,Dupatta Bazaar Black & Gold-Toned Ethnic Motifs Embroidered Dupatta with Zardozi,4599.0,Black,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18273188,Dupatta Bazaar Burgundy & Silver-Toned Ethnic Motifs Embroidered Dupatta with Mirror Work,1999.0,Burgundy,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
9260663,Dupatta Bazaar Blue Embroidered Dupatta,1299.0,Blue,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13552260,Dupatta Bazaar Red & Yellow Woven Design Dupatta,1999.0,Red,Dupatta Bazaar,0.0,0.0,242,Party,Woven Design,Bandhani,Pure Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
17545290,Dupatta Bazaar Red & Blue Printed Dupatta,899.0,Red,Dupatta Bazaar,0.0,0.0,242,Daily,Printed,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
2452454,Dupatta Bazaar Beige & Red Embroidered Dupatta,1399.0,Beige,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Floral,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15799338,Dupatta Bazaar Maroon & Gold-Toned Dupatta,799.0,Maroon,Dupatta Bazaar,7.0,4.8571428569999995,242,Daily,Solid,Solid,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15991912,Dupatta Bazaar Women White Embroidered Chiffon Dupatta,1499.0,White,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Geometric,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11497226,Dupatta Bazaar Red Solid Dupatta,999.0,Red,Dupatta Bazaar,36.0,4.0,242,Party,Solid,Solid,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
1087795,Dupatta Bazaar Beige Dupatta,699.0,Beige,Dupatta Bazaar,7.0,3.428571429,242,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18976806,Dupatta Bazaar Green & Black Embroidered Dupatta with Thread Work,2399.0,Green,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Floral,Poly Georgette,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
17662884,Dupatta Bazaar Gold-Toned Ethnic Motifs Embroidered Dupatta with Zardozi,2499.0,Gold,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
12967738,Dupatta Bazaar Beige Embroidered Dupatta,899.0,Beige,Dupatta Bazaar,15.0,4.266666667,242,Party,Embroidered,Ethnic Motifs,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
1087802,Dupatta Bazaar Multicoloured Printed Art Silk Dupatta,699.0,Multi,Dupatta Bazaar,14.0,3.214285714,242,Daily,Printed,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11514856,Dupatta Bazaar Women Off-White & Green Sequinned Dupatta,1499.0,Off White,Dupatta Bazaar,8.0,4.25,242,Party,Solid,Solid,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
6581979,Dupatta Bazaar Red & Gold-Toned Woven Design Dupatta,1499.0,Red,Dupatta Bazaar,6.0,4.666666667,242,Party,Woven Design,Floral,Pure Silk,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15799376,Dupatta Bazaar Rust & Gold-Coloured Ethnic Motifs Woven Design Banarasi Dupatta with Zari,1499.0,Rust,Dupatta Bazaar,0.0,0.0,242,Party,Woven Design,Ethnic Motifs,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15799262,Dupatta Bazaar Orange & White Woven Design Pure Cotton Ikat Dupatta,899.0,Orange,Dupatta Bazaar,0.0,0.0,242,Daily,Woven Design,Abstract,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10831868,Dupatta Bazaar Pink Embroidered Dupatta,1499.0,Pink,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Ethnic Motifs,Net,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18976824,Dupatta Bazaar Red & White Dyed Organza Dupatta with Gotta Patti,1999.0,Red,Dupatta Bazaar,0.0,0.0,242,Party,Dyed,Solid,Organza,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11514850,Dupatta Bazaar Women Maroon & Gold-Toned Bandhini Gharchola Dupatta,999.0,Maroon,Dupatta Bazaar,7.0,2.285714286,242,Party,Dyed,Bandhani,Art Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
6581990,Dupatta Bazaar Rust & Red Embroidered Dupatta,999.0,Rust,Dupatta Bazaar,1.0,4.0,242,Party,Embroidered,Floral,Poly Chiffon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10711478,Dupatta Bazaar Women Red & Black Embroidered Dupatta,1099.0,Red,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Floral,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15043248,Dupatta Bazaar Yellow & White Ethnic Motifs Embroidered Dupatta with Chikankari,2499.0,Yellow,Dupatta Bazaar,4.0,4.75,242,Daily,Embroidered,Ethnic Motifs,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18273228,Dupatta Bazaar Red & White Printed Bandhani Dupatta,999.0,Red,Dupatta Bazaar,5.0,4.4,242,Party,Printed,Bandhani,Poly Chiffon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11065080,Dupatta Bazaar Orange & Blue Dyed Dupatta,999.0,Orange,Dupatta Bazaar,0.0,0.0,242,Party,Dyed,Bandhani,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11414716,Dupatta Bazaar Pink & Gold-Coloured Embroidered Dupatta,1299.0,Pink,Dupatta Bazaar,5.0,4.6,242,Party,Embroidered,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
996701,Dupatta Bazaar Yellow Self-Checked Silk Dupatta,599.0,Yellow,Dupatta Bazaar,13.0,4.230769231,242,Daily,Solid,Checked,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12889044,Dupatta Bazaar Beige Embroidered Dupatta,999.0,Beige,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Floral,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
4444074,Dupatta Bazaar Red & Orange Woven Design Dupatta,1699.0,Red,Dupatta Bazaar,0.0,0.0,242,Party,Woven Design,Paisley,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
11514810,Dupatta Bazaar Women Red Embroidered Dupatta,799.0,Red,Dupatta Bazaar,18.0,4.6111111110000005,242,Daily,Embroidered,Floral,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12889082,Dupatta Bazaar Black & White Printed Dupatta,799.0,Black,Dupatta Bazaar,0.0,0.0,242,Daily,Printed,Ethnic Motifs,Art Silk,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
6177430,Dupatta Bazaar Red & Gold-Toned Embroidered Dupatta,1899.0,Red,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Floral,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
10358159,Dupatta Bazaar White Solid Dupatta,599.0,White,Dupatta Bazaar,21.0,4.428571429,242,Daily,Solid,Solid,Cotton Silk,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18976784,Dupatta Bazaar Beige & Black Printed Pure Cotton Kalamkari Dupatta,2199.0,Beige,Dupatta Bazaar,0.0,0.0,242,Party,Printed,Floral,Pure Cotton,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18273224,Dupatta Bazaar Pink & Cream-Coloured Printed Pure Cotton Block Print Dupatta,2199.0,Pink,Dupatta Bazaar,0.0,0.0,242,Party,Printed,Floral,Pure Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18273208,Dupatta Bazaar Cream-Coloured & Yellow Printed Pure Cotton Dupatta,2199.0,Cream,Dupatta Bazaar,0.0,0.0,242,Party,Printed,Floral,Pure Cotton,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
8663125,Dupatta Bazaar Off-White & Red Printed Dupatta,1099.0,Off White,Dupatta Bazaar,3.0,4.333333333,242,Daily,Printed,Floral,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15799314,Dupatta Bazaar Navy Blue & Pink Digital Polka Dots Printed Dupatta,1099.0,Navy Blue,Dupatta Bazaar,0.0,0.0,242,Daily,Printed,Polka Dots,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
7689347,Dupatta Bazaar Women Cream-Coloured & Pink Embroidered Dupatta,1299.0,Cream,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Ethnic Motifs,Cotton Silk,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
2452468,Dupatta Bazaar Multicoloured Printed Dupatta,999.0,Multi,Dupatta Bazaar,0.0,0.0,242,Daily,Printed,Abstract,Satin,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
2452447,Dupatta Bazaar Multicoloured Printed Dupatta,999.0,Multi,Dupatta Bazaar,0.0,0.0,242,Daily,Printed,Ethnic Motifs,Satin,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12967756,Dupatta Bazaar Peach-Coloured Embroidered Dupatta,899.0,Peach,Dupatta Bazaar,17.0,4.470588235,242,Party,Embroidered,Ethnic Motifs,Silk Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
15043172,Dupatta Bazaar Red & White Ethnic Motifs Embroidered Dupatta with Chikankari,1499.0,Red,Dupatta Bazaar,0.0,0.0,242,Daily,Embroidered,Ethnic Motifs,Poly Chiffon,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
13616810,Dupatta Bazaar Red & Orange Woven Design Dupatta,899.0,Red,Dupatta Bazaar,0.0,0.0,242,Daily,Woven Design,Striped,Cotton Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14447520,Dupatta Bazaar Red & Silver-Toned Linen Dupatta,799.0,Red,Dupatta Bazaar,0.0,0.0,242,Daily,Solid,Solid,Linen,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12047840,Dupatta Bazaar Sea Green & Gold-Toned Embellished Dupatta,799.0,Sea Green,Dupatta Bazaar,0.0,0.0,242,Party,Solid,Solid,Net,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12967782,Dupatta Bazaar Purple & Gold-Toned Gotta Patti Embroidered Dupatta,1399.0,Purple,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Ethnic Motifs,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
14447502,Dupatta Bazaar Sea Green & Gold-Toned Embroidered Organza Dupatta,1099.0,Sea Green,Dupatta Bazaar,0.0,0.0,242,Daily,Embroidered,Floral,Organza,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18652578,Dupatta Bazaar Black & Gold-Toned Ethnic Motifs Printed Khari Print Dupatta,1299.0,Black,Dupatta Bazaar,0.0,0.0,242,Party,Printed,Ethnic Motifs,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12889018,Dupatta Bazaar Black & Gold-Coloured Gotta Patti Embroidered Dupatta,999.0,Black,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Striped,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
7241429,Dupatta Bazaar Blue Embroidered Dupatta,949.0,Blue,Dupatta Bazaar,3.0,3.0,242,Daily,Embroidered,Floral,Poly Chiffon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18068074,Dupatta Bazaar Olive Green Embroidered Dupatta with Gotta Patti,1099.0,Olive,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Striped,Net,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
17662826,Dupatta Bazaar Beige & Green Ethnic Motifs Embroidered Dupatta with Mirror Work,1099.0,Beige,Dupatta Bazaar,0.0,0.0,242,Party,Embroidered,Ethnic Motifs,Poly Chiffon,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
12967838,Dupatta Bazaar Charcoal Grey Printed Dupatta,1099.0,Charcoal,Dupatta Bazaar,0.0,0.0,242,Daily,Printed,Ethnic Motifs,Silk Blend,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
5829334,Roadster Women Mustard Yellow Solid Hooded Sweatshirt,1199.0,Mustard,Roadster,5462.0,4.313255218,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14955068,Roadster Women Elegant Mauve Solid Leisure Set Co-Ords,2599.0,Mauve,Roadster,752.0,4.21143617,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11489658,Roadster Women Blue Washed Regular Fit Denim Shorts,999.0,Blue,Roadster,472.0,4.283898305,750,Casual,Washed,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
11697268,Roadster Women White Solid Round Neck Boxy Cropped Top,499.0,White,Roadster,3106.0,4.300708307,750,Casual,Solid,Typography,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Crop
12178124,Roadster Women Blue Washed Denim Jacket,1999.0,Blue,Roadster,1211.0,4.45251858,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
5829327,Roadster Women Coral Pink Solid Hooded Sweatshirt,1199.0,Coral,Roadster,13938.0,4.226287846,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
8593785,Roadster Burgundy Top With Front Tie-Up Detail,599.0,Maroon,Roadster,5097.0,3.645085344,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Crop
11987092,Roadster Women Navy Blue & Green Checked Open Front Shrug,1299.0,Navy Blue,Roadster,191.0,4.314136126,750,Casual,Checked,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13757350,Roadster Women Charcoal Grey Loose Fit High-Rise Denim Shorts,1299.0,Charcoal,Roadster,240.0,4.254166667,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
15202818,Roadster Women Green Ribbed Knit Co-Ords Set,2199.0,Green,Roadster,116.0,4.146551724,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
2322605,Roadster Time Travlr Women Blue Boyfriend Fit Mid-Rise Low Distress Jeans,2299.0,Blue,Roadster,1103.0,3.936536718,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
12279352,Roadster Women Blue Washed Denim Trucker Jacket,1599.0,Blue,Roadster,1112.0,4.450539568,750,Casual,Solid,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11991214,Roadster Women Mustard Yellow Solid Hooded Sweatshirt,1199.0,Mustard,Roadster,273.0,4.245421245,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17640612,Roadster Women Blue Slim Tapered Fit Low Distress Light Fade Stretchable Jeans,3299.0,Blue,Roadster,0.0,0.0,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12178108,Roadster Women Blue Washed Denim Jacket,2299.0,Blue,Roadster,602.0,4.509966777,750,Casual,Solid,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
9477715,The Roadster Lifestyle Co Women Black Solid Sweatshirt,1299.0,Black,Roadster,789.0,4.248415716,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11688420,Roadster Women Blue Washed Regular Fit Denim Shorts,1399.0,Blue,Roadster,222.0,4.40990991,750,Casual,Washed,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
2319517,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699.0,Blue,Roadster,2706.0,4.144863267,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
11991426,Roadster Women Mustard Brown Fleece Solid Hooded Sweatshirt,1299.0,Mustard,Roadster,886.0,4.300225734,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11489530,Roadster Women Blue Washed Regular Fit Denim Shorts,1499.0,Blue,Roadster,337.0,4.53115727,750,Casual,Washed,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
15202916,Roadster Women Mauve Solid High Neck Ribbed Top,1099.0,Mauve,Roadster,522.0,4.392720307,750,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16835110,Roadster Women Blue Wide Leg High-Rise Light Fade Stretchable Jeans,2999.0,Blue,Roadster,5.0,4.6,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16835204,Roadster Women Grey Slim Flared High-Rise Heavy Fade Stretchable Jeans,2999.0,Grey,Roadster,0.0,0.0,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14332328,Roadster Women Lavender Printed Drop Shoulder Boxy Sweatshirt,1499.0,Lavender,Roadster,247.0,4.429149798,750,Casual,Printed,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12279300,Roadster Women Blue Washed Cropped Denim Trucker Jacket,1599.0,Blue,Roadster,845.0,4.536094675,750,Casual,Solid,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Crop
13984202,Roadster Green Ribbed Co-Ord Set,2899.0,Green,Roadster,107.0,4.401869158999999,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12278652,Roadster Women Navy Blue Bootcut Mid-Rise Clean Look Stretchable Jeans,2099.0,Navy Blue,Roadster,214.0,4.471962617,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13298978,The Roadster Lifestyle Co Women Off-White Solid Boxy Top,1199.0,Off White,Roadster,323.0,4.095975232,750,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11991442,Roadster Women Peach-Coloured Solid Oversized Hooded Sweatshirt,1299.0,Peach,Roadster,592.0,4.371621622,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
8803831,Roadster Women Navy Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699.0,Navy Blue,Roadster,3406.0,3.8223722839999996,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
2319515,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699.0,Blue,Roadster,1925.0,4.1158441560000005,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13346740,The Roadster Lifestyle Co Women Black Regular Fit Solid Cargos with D-Ring at Hem,2399.0,Black,Roadster,133.0,4.060150376,750,Casual,Solid,Solid,Cotton,Machine Wash,Sustainable,To-Fit Denotes Body Measurements in,Regular
16835178,Roadster Women Grey Slim Flared High-Rise Heavy Fade Stretchable Jeans,2999.0,Grey,Roadster,0.0,0.0,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13710708,Roadster Women Stunning Blue Straight Fit Cropped Stretchable Jeans,2099.0,Blue,Roadster,633.0,4.40600316,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16833782,Roadster The Lifestyle Co Women Purple Solid Leisure Set Co-Ords With Side Stripes,2599.0,Purple,Roadster,14.0,4.285714286,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13315186,Roadster Women Blue Wide Leg Mid-Rise Clean Look Stretchable Jeans,2699.0,Blue,Roadster,752.0,3.994680851,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12712588,Roadster Women Olive Green & Black Self-Checked Cropped Basic Jumpsuit,2499.0,Olive,Roadster,103.0,4.553398058,750,Casual,Checked,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12069736,Roadster Women Blue Washed Regular Fit Denim Shorts,1499.0,Blue,Roadster,147.0,4.476190476,750,Casual,Washed,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
16833812,The Roadster Lifestyle Co Women Purple Solid Longline T-shirt & Shorts,2099.0,Purple,Roadster,15.0,3.866666667,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11531732,Roadster Women Blue Bootcut High-Rise Clean Look Stretchable Jeans,2499.0,Blue,Roadster,633.0,3.9605055289999997,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14331986,Roadster Women Blue & White Colourblocked Sweatshirt,1999.0,Blue,Roadster,27.0,4.1111111110000005,750,Casual,Colourblocked,Colourblocked,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14331424,Roadster Women Purple Ribbed Pullover,1299.0,Purple,Roadster,188.0,4.117021277,750,Casual,Ribbed,Ribbed,Acrylic,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14991304,Roadster Women Black & Green Colourblocked Sweater with Skirt,2499.0,Black,Roadster,38.0,4.3947368419999995,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13339532,The Roadster Lifestyle Co Women Blue Solid Boyfriend Fit High-Rise Stretchable Jeans,1699.0,Blue,Roadster,131.0,4.198473282,750,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
14356160,Roadster Women Dusty Pink Solid Corduroy Padded Jacket,3999.0,Pink,Roadster,34.0,4.441176471,750,Casual,Solid,Solid,Corduroy,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14535816,Roadster Women Pure Cotton Navy Blue Denim Jacket,2799.0,Navy Blue,Roadster,6.0,4.0,750,Casual,Self Design,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
