p_id,name,price,colour,brand,ratingcount,avg_rating,description,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
17656672,People Women Blue Skinny Fit High-Rise Jeans,1399.0,Blue,People,0.0,0.0,"Light shade,  no fade blue jeans   Skinny fit,  high-rise   Clean look   Non stretchable   Length: cropped   Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28CottonMachine Wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16025766,People Women Olive Green Hooded Tailored Jacket,1799.0,Olive,People,15.0,4.266666667,"Olive green solid tailored jacket,  has a hooded,  2  pockets ,has a zip closure, long sleeves,  straight  hemline, without  liningThe model (height 5'8) is wearing a size S100% CottonMachine Wash&nbsp;",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
15922918,People Women Red Tailored Jacket,2699.0,Red,People,0.0,0.0,"Red floral solid tailored jacket  with faux fur trim,  has a collarless,  na  pockets ,has a button closure, three-quarter sleeves,  hem with toggle  hemline, without  lining100%NylonThe model (height 5'8) is wearing a size S",676,Casual,Solid,Floral,Nylon,Hand Wash,Regular,Garment Measurements in,Regular
15922914,People Women Red & Blue Checked Tailored Jacket,2499.0,Red,People,0.0,0.0,"Red &amp; blue checked tailored jacket , has a mock collar, na pockets ,has a zip closure, long sleeves, straight hemline, without liningThe model (height 5'8) is wearing a size S100%Nylonhand wash",676,Casual,Checked,Checked,Nylon,Hand Wash,Regular,Garment Measurements in,Regular
15091702,People Blue & Yellow Viscose Rayon Embroidered Tunic,1099.0,Blue,People,19.0,4.315789474,"Blue and yellow embroidered tunic ,has a round neck,  three-quarter sleeves,  embroidered detail,The model (height 5'8) is wearing a size SViscose rayon  Machine wash",676,Casual,Embroidered,Solid,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,Regular
13499334,People Women Blue Solid Denim Jacket,1599.0,Blue,People,7.0,4.714285714,"Blue solid jacket, has a spread collar, 4 pockets, button closure, three-quarter sleeves, straight hem, and cotton liningMaterial: 98% Cotton 2% LycraMachine WashThe model (height 5'8"") is wearing a size S",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
13326920,People Women Black Solid Padded Jacket,3299.0,Black,People,19.0,4.526315789,"Black solid jacket, has a hooded, 2 pockets, snap button closure, long sleeves, straight hem, and unlined liningMaterial: 100%PolyesterDry CleanThe model (height 5'8"") is wearing a size S",676,Casual,Solid,Solid,Polyester,Dry Clean,Regular,Garment Measurements in,Regular
15561270,People Women Olive Green Skinny Fit High-Rise Trousers,999.0,Olive,People,0.0,0.0,"Olive green woven trousers   Skinny fit   High-rise   Length:  cropped   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   2 pockets  Other  Machine wash Fit: Skinny Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Other,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
14798278,People Women Navy Blue Conversational Printed High-Rise Regular Shorts,699.0,Navy Blue,People,0.0,0.0,Navy blue conversational printed high-rise regular shortsHas 2 pocketsComesw with drawstring closureRegular Fit  The model (height 5'8) is wearing a size 28Cotton&nbsp;Machine wash,676,Casual,Printed,Floral,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13365784,People Women Navy Blue Skinny Fit Jeans,999.0,Navy Blue,People,33.0,3.9090909089999997,"Navy Blue dark wash jeans, clean look, no fade, and has a button and zip closureMaterial: CottonMachine WashSkinny FitThe model (height 5'8"") is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15384408,People Women Yellow High-Rise Regular Shorts,999.0,Yellow,People,0.0,0.0,"Yellow solid high-rise regular shorts,  has 2 pockets, button closureCotton&nbsp;Machine washRegular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
15911838,People Women Black Skinny Fit Slash Knee Jeans,999.0,Black,People,65.0,4.107692308,"Dark shade,  no fade black jeans   Skinny fit,  mid-rise   Slash knee   Non stretchable   Length: cropped   Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 2895% COTTON 5% LYCRA",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15911856,People Women Blue Tapered Fit High-Rise Heavy Fade Jeans,1299.0,Blue,People,18.0,4.0,"Medium shade,  heavy fade blue jeans   Tapered fit,  high-rise   Clean look   Non stretchable   5 pocket   Length: cropped  100% POLYESTERmachine wash Fit: Tapered Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15911846,People Women Grey Skinny Fit Mildly Distressed Jeans,1199.0,Grey,People,20.0,3.8,"Dark shade,  no fade grey jeans   Skinny fit,  mid-rise   Mildly distressed   Non stretchable   5 pocket   Length: cropped  100% POLYESTER Fit: Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15837628,People Women Multicoloured Colourblocked Longline Bomber Jacket,1899.0,Multi,People,0.0,0.0,"Multicoloured colourblocked printed bomber  with patchwork,  has a collarless,   pockets ,has a zip closure, three-quarter sleeves,  hem with toggle  hemline, without  lining100% POLYESTERThe model (height 5'8) is wearing a size S",676,Casual,Printed,Colourblocked,Polyester,Machine Wash,Regular,Garment Measurements in,Longline
15837618,People Women Blue & Red Colourblocked Sporty Jacket,1899.0,Blue,People,0.0,0.0,"Blue &amp; Red colourblocked sporty jacket, has a hooded, 2 pockets ,has a zip closure, sleeveless, straight hemline, without liningThe model (height 5'8) is wearing a size S100% PolyesterMachine wash",676,Casual,Colourblocked,Colourblocked,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
15317036,People Women Blue Slim Fit Light Fade Jeans,1399.0,Blue,People,24.0,4.416666667,"Light shade, light fade blue jeansSlim fit, mid-riseClean lookStretchable5 pocketsLength: croppedFit: Slim FitThe model (height 5'8) is wearing a size 2895% Cotton 5% LycraMachine wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15847540,People Women Pink Super Skinny Fit Jeans,1499.0,Pink,People,8.0,4.25,"Coloured shade,  no fade pink jeans   Super skinny fit,  mid-rise   Clean look   Non stretchable   Na pocket   Length: cropped   Fit: Super Skinny Fit  Non Stretchable  The model (height 5'8) is wearing a size 2895% Cotton 5% LycraMachine wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
15317032,People Women Blue Slim Fit Heavy Fade Jeans,1399.0,Blue,People,9.0,3.5555555560000003,"Light shade,  heavy fade blue jeans   Slim fit,  mid-rise   Clean look   Non stretchable   Na pocket   Length: cropped  Cotton  Machine wash Fit: Slim Fit  Non Stretchable  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16557250,People Women White Tapered Fit Jeans,1299.0,White,People,0.0,0.0,"Light shade,  no fade white jeans   Tapered fit,  mid-rise   Clean look   Non stretchable   2 pocket   Length: cropped   Fit: Tapered Fit  Non Stretchable  The model (height 5'8) is wearing a size 28100% Polyester&nbsp;Machine Wash",676,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
16557262,People Women Blue Washed High-Rise Denim Shorts,1099.0,Blue,People,0.0,0.0,"Blue washed solid high-rise denim shorts,  has slip-on closure100% cottonRegular Fit  The model (height 5'8) is wearing a size 28",676,Casual,Solid,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13529840,People Women Black Solid Slim Fit Jeans,1099.0,Black,People,0.0,0.0,"Black dark wash   jeans, clean look, no fade, and has a button fly closureMaterial: CottonMachine washSkinny FitThe model (height 5'8"") is wearing a size 28",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
13687734,People Women Black Slim Fit Jeans,999.0,Black,People,25.0,3.92,"Black dark wash   jeans, clean look, no fade, and has a zip fly closureSlim FitThe model (height 5'8"") is wearing a size 28Material: CottonMachine Wash",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Cropped
17068910,People Women Purple Hooded Sweatshirt,1599.0,Purple,People,0.0,0.0,"Purple solid crop sweatshirt has a hood, long sleeves, straight hem52% Cotton and 48% polyesterMachine washThe model (height 5'8) is wearing a size S",676,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Crop
17068896,People Women Off White Hooded Sweatshirt,1599.0,Off White,People,0.0,0.0,"Off white printed sweatshirt has a hooded, long sleeves, straight hemThe model (height 5'8) is wearing a size S52% cotton 48% polyesterMachine wash",676,Casual,Printed,Typography,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17960192,People Women Black & Pink Printed A-Line Maxi Skirts,1599.0,Black,People,0.0,0.0,"Black , pink and blue printed A-line maxi skirt, has a partially elasticated waistband with slip-on closure and flared hemThe model (height 5'8"") is wearing a size XS30's Ecoliva RayonMachine wash",676,Casual,Printed,Geometric,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
16911472,People Women Orange Acrylic Longline Poncho,1499.0,Orange,People,0.0,0.0,"Orange solid poncho ,has a round neck,  long sleeves,  button closure, asymmetric hem100% AcrylicHand washThe model (height 5'8) is wearing a size S",676,Casual,Solid,Solid,Acrylic,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Longline
17960186,People Women White & Blue Printed Flared Maxi Skirt,1599.0,White,People,0.0,0.0,"White and blue printed flared maxi skirt, has an elasticated waistband with slip-on closure, flared hemRayon crepeMachine-washThe model (height 5'8'') is wearing size 28",676,Casual,Printed,Geometric,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
18725722,Remanika Red & cherry tomato Shirt Style Crop Top,1400.0,Red,Remanika,0.0,0.0,"Red and cherry tomato crop shirt style top   Solid   Shirt collar,  short,  regular sleeves   Woven cotton  The model (height 5'8) is wearing a size SCold water wash only",740,Casual,Solid,Solid,Pure Cotton,Machine Wash,Regular,Garment Measurements in,Crop
17545960,Okane Women Blue Lightweight Longline Parka Jacket,4125.0,Blue,Okane,0.0,0.0,"Blue solid lightweight parka  with faux fur trim,  has a hooded,  2  pockets ,has a zip closure, long sleeves,  curved  hemline, polyester  liningOuter fabric: PolyesterLining fabric: PolyesterMachine washThe model (height 5'8) is wearing a size S",646,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Longline
19241136,Okane Women Navy Blue Windcheater and Water Resistant Longline Tailored Jacket,1240.0,Navy Blue,Okane,0.0,0.0,"Navy blue solid windcheater and water resistant tailored jacket,  has a hooded,  2  pockets ,has a snap button closure, long sleeves,  hem with toggle  hemline, without  liningMachine washNylonThe model (height 5'8) is wearing a size S",646,Casual,Solid,Solid,Nylon,Machine Wash,Regular,Garment Measurements in,Longline
17545962,Okane Women Olive Green Lightweight Longline Parka Jacket,4125.0,Olive,Okane,0.0,0.0,"Olive green solid lightweight parka  with faux fur trim,  has a hooded,  2  pockets ,has a zip closure, long sleeves,  straight  hemline, polyester  liningOuter shell: PolyesterLining: PolyesterMachine washThe model (height 5'8) is wearing a size M",646,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Longline
16566202,Okane Women Green Hooded Sweatshirt,1699.0,Green,Okane,0.0,0.0,"Green solid sweatshirt has a hooded,  1 kangaroo pocket pockets, long sleeves,  closure, straight hemPolyester&nbsp;Machine washThe model (height 5'8) is wearing a size S",646,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
16453150,Okane Women Green & Charcoal Grey Reversible Hooded Cotton Sporty Jacket,2375.0,Green,Okane,0.0,0.0,"Green &amp; charcoal grey solid reversible sporty jacket , has a hood , 2 pockets ,has a zip closure, long sleeves, straight hemline, nylon liningCottonMachine washMild iron&nbsp;Wash dark colors separatelyThe model (height 5'8) is wearing a size S",646,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
14985684,Okane Women Peach-Coloured Striped Detachable Hood Parka Jacket,2999.0,Peach,Okane,30.0,4.333333333,"Peach-coloured striped parka jacket, has a detachable hooded, 2 pockets ,has a zip closure, long sleeves, straight hemline, polyester liningOuter shell: Polyester  Lining fabric: Polyester  Machine washThe model (height 5'8) is wearing a size M",646,Casual,Striped,Striped,Polyester,Machine Wash,Regular,Garment Measurements in,Regular
12390818,Span Women Green & Red Printed Reversible Longline Button Shrug,3499.0,Green,Span,20.0,4.65,"Green and red printed button Reversible&nbsp;longline shrug, has three-quarter sleeves, straight hemMaterial: Cotton  Dry CleanThe model (height 5'8'') is wearing a size S",836,Casual,Printed,Solid,Cotton,Dry Clean,Regular,Garment Measurements in,Longline
12390826,Span Women Multicoloured Printed Open Front Shrug,3499.0,Multi,Span,0.0,0.0,"Multicoloured printed open front longline shrug, has three-quarter sleeves, straight hemThe model (height 5'8'') is wearing a size SMaterial: Cotton  Dry Clean",836,Casual,Printed,Solid,Cotton,Dry Clean,Regular,Garment Measurements in,Longline
13172786,Span Women Pink & Beige Woven Design Maxi Pure Cotton Skirt,2999.0,Pink,Span,5.0,4.0,"Pink and beige woven design ethnic maxi skirt, has a hook and concealed zip closure, flared hemThe model (height 5'8"") is wearing a size 28Pure CottonHand Wash",836,Ethnic,Self Design,Floral,Pure Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
16702774,Magnetic Designs Black Basic Jumpsuit,1599.0,Black,Magnetic Designs,6.0,3.833333333,"Black solid basic jumpsuit ,has a v-neck,  long sleeves,  2 pockets100% PolyesterHand washThe model (height 5'8) is wearing a size S",538,Casual,Solid,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11789030,Magnetic Designs Women Green & Black Houndstooth Print Basic Jumpsuit,1799.0,Green,Magnetic Designs,112.0,4.1428571430000005,"Green &amp; black houndstooth print basic jumpsuit, has a halter neck, three-quarter sleevesThe model (height 5'8'') is wearing a size SMaterial: 100% PolyesterHand Wash",538,Casual,Printed,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16702802,Magnetic Designs Blue & White Halter Neck Printed Basic Jumpsuit,1899.0,Blue,Magnetic Designs,0.0,0.0,"Blue and white printed basic jumpsuit ,has a halter neck,  sleeveless,  2 pocketsThe model (height 5'8) is wearing a size S100% PolyesterHand wash",538,Casual,Printed,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16702784,Magnetic Designs Blue & Red Floral Printed Puff Sleeves Basic Jumpsuit,1999.0,Blue,Magnetic Designs,26.0,4.615384615,"Blue and red printed basic jumpsuit ,has a square neck, short sleeves, puff sleeves, 2 pockets100% PolyesterHand washThe model (height 5'8) is wearing a size S",538,Casual,Printed,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15611790,Magnetic Designs Black & White Printed Basic Jumpsuit,1999.0,Black,Magnetic Designs,55.0,4.618181818,"Black and white printed basic jumpsuit ,has a square neck,  short sleeves,  2 pocketsPolyester  Hand washThe model (height 5'8) is wearing a size S",538,Casual,Printed,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10627950,Magnetic Designs Women Blue Solid Basic Jumpsuit,1799.0,Blue,Magnetic Designs,6.0,4.166666667,"Blue solid basic jumpsuit, has a V-neck, sleevelessThe model (height 5'8'') is wearing a size SPolyesterHand-wash",538,Casual,Solid,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
